idColaborador,Fecha,Sucursal,Puesto,Motivo,Ticket,AreaBuscada,Mes,Dia,CodigoAreaBuscada
12445,2024-10-16,MONCLOVA,GERENTE UNIDAD DE NEGOCIO,Reposición de tarjeta vales,0,Administración de personal ,10,16,1
10482,2024-10-16,ZACATECAS GUADALUPE,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,16,5
7584,2024-10-16,MATAMOROS,ASESOR DE VENTAS REFACCIONARIAS,Hablar con ch,0,Administración de personal ,10,16,1
11337,2024-10-16,CUERNAVACA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,177524,Uniformes y EPP,10,16,5
3019,2024-10-16,OAXACA,ASESOR DE VENTAS REFACCIONARIAS,Universidad Apymsa ,0,Universidad Apymsa ,10,16,6
12145,2024-10-16,LEON MOTOPARTES,AYUDANTE MULTIFUNCIONAL,Solicitar beneficio,0,Compensaciones y Beneficios ,10,16,2
12510,2024-10-16,COLIMA,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,10,16,1
3514,2024-10-17,TUXTLA MOTOPARTES,COORDINADOR DE MOSTRADOR,Reposición de gafete,177619,Administración de personal ,10,17,1
5036,2024-10-17,CENTRAL CAMIONERA,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,10,17,5
5033,2024-10-17,VALLEJO,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,178740,Uniformes y EPP,10,17,5
12234,2024-10-17,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,0,Uniformes y EPP,10,17,5
7034,2024-10-17,FEDERALISMO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,17,5
6004,2024-10-17,BELISARIO DOMINGUEZ,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,177901,Uniformes y EPP,10,17,5
11862,2024-10-17,OPERACIONES RETAIL,GERENTE DE OPERACIONES RETAIL,Reposición de uniforme y epp,177610,Uniformes y EPP,10,17,5
4257,2024-10-17,LAZARO CARDENAS,PROMOTOR DE VENTAS,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
9130,2024-10-17,MERIDA MEXICO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,176351,Uniformes y EPP,10,17,5
12372,2024-10-17,COLON,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
12209,2024-10-17,TAPACHULA MOTOPARTES,CHOFER SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
7638,2024-10-17,OJO DE AGUA,GERENTE REGIONAL REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,17,5
7970,2024-10-17,MORELIA MADERO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,180754,Uniformes y EPP,10,17,5
12007,2024-10-17,DURANGO,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,10,17,5
8445,2024-10-17,SAN JUAN DEL RIO,COORDINADOR DE MOSTRADOR,Nómina,0,Administración de personal ,10,17,1
2985,2024-10-17,CALIDAD Y SEGURIDAD,SUPERVISOR DE CALIDAD,Plan de pensión,0,Compensaciones y Beneficios ,10,17,2
11198,2024-10-17,OJO DE AGUA,COORDINADOR DE MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
10429,2024-10-17,MORELIA MADERO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Nómina,0,Administración de personal ,10,17,1
9252,2024-10-17,IZTAPALAPA SANTA MARTHA,CHOFER SUCURSAL,Hablar con ch,0,Administración de personal ,10,17,1
11273,2024-10-17,REYNOSA,GERENTE UNIDAD DE NEGOCIO,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
8001,2024-10-17,MORELIA LIBRAMIENTO,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
12003,2024-10-17,DURANGO,COORDINADOR DE MOSTRADOR,Consulta caratula,0,Administración de personal ,10,17,1
9542,2024-10-17,CUERNAVACA,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,10,17,1
8363,2024-10-17,CULIACAN FCO I MADERO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,177900,Uniformes y EPP,10,17,5
11170,2024-10-17,COMITAN,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
11653,2024-10-17,FRESNILLO,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
11339,2024-10-17,CHIHUAHUA CHURUBUSCO,COORDINADOR DE MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
10177,2024-10-17,DURANGO,CHOFER SUCURSAL,Nómina,0,Administración de personal ,10,17,1
10915,2024-10-17,VERACRUZ TEJERIAS,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Nómina,0,Administración de personal ,10,17,1
10805,2024-10-17,CEDIS,AUXILIAR MESA DE REVISION,Reposición de uniforme y epp,177924,Uniformes y EPP,10,17,5
10747,2024-10-17,TAPACHULA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
7367,2024-10-17,VILLAHERMOSA PERIFERICO,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,17,2
10783,2024-10-18,MERIDA ORIENTE,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178522,Uniformes y EPP,10,18,5
11653,2024-10-18,FRESNILLO,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Administración de personal ,10,18,1
9094,2024-10-18,SALAMANCA,COORDINADOR DE MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,18,2
10901,2024-10-18,TULANCINGO,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,18,2
10813,2024-10-18,SALTILLO,ASESOR DE VENTAS REFACCIONARIAS,Contabilidad,0,Administración de personal ,10,18,1
10813,2024-10-18,SALTILLO,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,18,5
7294,2024-10-18,MINATITLAN,COORDINADOR DE MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,18,2
7425,2024-10-18,VILLAHERMOSA,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,10,18,5
10840,2024-10-18,IZTAPALAPA SANTA MARTHA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Administración de personal ,10,18,1
12527,2024-10-18,PUEBLA CAPU,AYUDANTE MULTIFUNCIONAL,Conocer prestaciones,0,Compensaciones y Beneficios ,10,18,2
9115,2024-10-18,AGUASCALIENTES CONVENCION,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,10,18,1
6004,2024-10-18,BELISARIO DOMINGUEZ,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,18,5
4257,2024-10-18,LAZARO CARDENAS,PROMOTOR DE VENTAS,Duda sobre bono,0,Administración de personal ,10,18,1
12559,2024-10-18,COLIMA,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,18,5
9163,2024-10-18,SALTILLO,COORDINADOR DE MOSTRADOR,Reposición de gafete,178247,Administración de personal ,10,18,1
100411,2024-10-18,MANTENIMIENTO,AUXILIAR DE MANTENIMIENTO,Reposición de uniforme y epp,0,Uniformes y EPP,10,18,5
100083,2024-10-18,MANTENIMIENTO,TECNICO DE MANTENIMIENTO,Reposición de uniforme y epp,178517,Uniformes y EPP,10,18,5
12150,2024-10-18,QUERETARO LUIS PASTEUR,CHOFER SUCURSAL,Reposición de tarjeta vales,0,Administración de personal ,10,18,1
12007,2024-10-18,DURANGO,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,18,2
6828,2024-10-21,OAXACA,ASESOR DE VENTAS REFACCIONARIAS,Universidad Apymsa ,0,Universidad Apymsa ,10,21,6
4877,2024-10-21,ZACATECAS GUADALUPE,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
12518,2024-10-21,VALLEJO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178740,Uniformes y EPP,10,21,5
10836,2024-10-21,MONTERREY LINCOLN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178524,Uniformes y EPP,10,21,5
7119,2024-10-21,MONTERREY LINCOLN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178523,Uniformes y EPP,10,21,5
1865,2024-10-21,MERIDA CANEK,COORDINADOR DE CREDITO Y COBRANZA DE SUCURSAL,Nómina,0,Administración de personal ,10,21,1
12357,2024-10-21,ESCOBEDO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
9122,2024-10-21,CULIACAN BLVD ZAPATA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,178527,Uniformes y EPP,10,21,5
10428,2024-10-21,TUXTLA GUTIERREZ,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
3373,2024-10-21,EXCELENCIA OPERATIVA,EJECUTIVO DE EXCELENCIA OPERATIVA,Reposición de uniforme y epp,178530,Uniformes y EPP,10,21,5
7594,2024-10-21,COLONIA JALISCO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,178654,Uniformes y EPP,10,21,5
10388,2024-10-21,PUEBLA BUGAMBILIAS,EJECUTIVO DE LOGISTICA,Nómina,0,Administración de personal ,10,21,1
6150,2024-10-21,TULTITLAN,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
12213,2024-10-21,CENTRAL CAMIONERA,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
12099,2024-10-21,TAMPICO CENTRO,MOTOCICLISTA DE SUCURSAL,Nómina,0,Administración de personal ,10,21,1
8001,2024-10-21,MORELIA LIBRAMIENTO,EJECUTIVO DE LOGISTICA,Consulta caratula,0,Administración de personal ,10,21,1
10924,2024-10-21,ECATEPEC,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,21,2
12527,2024-10-21,PUEBLA CAPU,AYUDANTE MULTIFUNCIONAL,Universidad Apymsa ,0,Universidad Apymsa ,10,21,6
8891,2024-10-21,TIJUANA,MOTOCICLISTA DE SUCURSAL,Constancia laboral,178533,Administración de personal ,10,21,1
12464,2024-10-21,REYNOSA,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,10,21,1
2985,2024-10-21,CALIDAD Y SEGURIDAD,SUPERVISOR DE CALIDAD,Reposición de uniforme y epp,178747,Uniformes y EPP,10,21,5
5773,2024-10-21,ECATEPEC,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
5519,2024-10-21,TAPACHULA MOTOPARTES,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
7409,2024-10-21,VALLEJO,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
7447,2024-10-21,NUEVO LAREDO,GERENTE REGIONAL EMPRESAS,Contabilidad,0,Administración de personal ,10,21,1
11945,2024-10-21,CEDIS,AUXILIAR DE GARANTIAS,Reposición de uniforme y epp,178745,Uniformes y EPP,10,21,5
11113,2024-10-21,TEHUACAN PUEBLA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,178756,Uniformes y EPP,10,21,5
12357,2024-10-21,ESCOBEDO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,21,5
10482,2024-10-21,ZACATECAS GUADALUPE,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178753,Uniformes y EPP,10,21,5
7797,2024-10-21,ZACATECAS GUADALUPE,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178754,Uniformes y EPP,10,21,5
7616,2024-10-21,MAZATLAN,EJECUTIVO DE LOGISTICA,Duda cálculo KPI,0,Administración de personal ,10,21,1
10343,2024-10-21,HERMOSILLO PERIFERICO,CHOFER SUCURSAL,Reposición de uniforme y epp,178823,Uniformes y EPP,10,21,5
11622,2024-10-21,SAN LUIS RIO COLORADO (SONORA),PROMOTOR DE VENTAS,Contabilidad,0,Administración de personal ,10,21,1
8470,2024-10-21,CEDIS,EJECUTIVO INVENTARIOS CEDIS,Reposición de uniforme y epp,178821,Uniformes y EPP,10,21,5
11901,2024-10-21,LEON HIDALGO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,178822,Uniformes y EPP,10,21,5
10796,2024-10-22,TOLUCA PINO SUAREZ,PROMOTOR DE VENTAS,Reposición de uniforme y epp,179274,Uniformes y EPP,10,22,5
12110,2024-10-22,ADOLF HORN,MOTOCICLISTA DE SUCURSAL,Contabilidad,0,Administración de personal ,10,22,1
12410,2024-10-22,TEHUACAN PUEBLA,MOTOCICLETA DE SUCURSAL TEMPORAL,Reposición de uniforme y epp,179271,Uniformes y EPP,10,22,5
12296,2024-10-22,HERMOSILLO PERIFERICO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Hablar con ch,0,Administración de personal ,10,22,1
11478,2024-10-22,COLONIA JALISCO,ASESOR MOSTRADOR,Reposición de tarjeta vales,0,Administración de personal ,10,22,1
4166,2024-10-22,MORELIA LIBRAMIENTO,ASESOR DE VENTAS EMPRESAS,Plan de pensión,0,Compensaciones y Beneficios ,10,22,2
9542,2024-10-22,CUERNAVACA,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,10,22,1
11916,2024-10-22,COATZACOALCOS,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,179275,Uniformes y EPP,10,22,5
35,2024-10-22,TESISTAN,ASESOR DE VENTAS REFACCIONARIAS,Activación de examen,0,Universidad Apymsa ,10,22,6
10796,2024-10-22,TOLUCA PINO SUAREZ,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,22,5
12519,2024-10-22,ECATEPEC,EJECUTIVO DE LOGISTICA,Hablar con ch,0,Administración de personal ,10,22,1
10929,2024-10-22,CALIDAD Y SEGURIDAD,TECNICO DE GARANTIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,22,5
11113,2024-10-22,TEHUACAN PUEBLA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,22,2
11713,2024-10-22,TOLUCA PINO SUAREZ,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,179167,Administración de personal ,10,22,1
7137,2024-10-22,FEDERALISMO,GERENTE REGIONAL MOTOPARTES,Acceso a plataforma,0,Universidad Apymsa ,10,22,6
7928,2024-10-22,URUAPAN,COORDINADOR DE MOSTRADOR,Reposición de gafete,0,Administración de personal ,10,22,1
11033,2024-10-22,TULANCINGO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,11033,Uniformes y EPP,10,22,5
11976,2024-10-22,TIJUANA LA CURVA,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,22,2
614,2024-10-23,TEPATITLAN,ASESOR DE VENTAS REFACCIONARIAS,Activación de examen,0,Universidad Apymsa ,10,23,6
1219,2024-10-23,CENTRAL CAMIONERA,GERENTE REGIONAL REFACCIONARIAS,Activación de examen,0,Universidad Apymsa ,10,23,6
9101,2024-10-23,COLIMA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,179664,Uniformes y EPP,10,23,5
10954,2024-10-23,TULANCINGO,ASESOR DE MOSTRADOR TEMPORAL,Contabilidad,0,Administración de personal ,10,23,1
9183,2024-10-23,SAN LUIS,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,23,5
12427,2024-10-23,VILLAHERMOSA PERIFERICO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,10,23,5
8931,2024-10-23,CUERNAVACA,EJECUTIVO TELEMARKETING TALLERES,Solicitar beneficio,0,Administración de personal ,10,23,1
8593,2024-10-23,TEPIC,PROMOTOR DE VENTAS,Reposición de uniforme y epp,179666,Uniformes y EPP,10,23,5
12537,2024-10-23,CANCUN AEROPUERTO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,23,5
12007,2024-10-23,DURANGO,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,10,23,1
10428,2024-10-23,TUXTLA GUTIERREZ,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,180173,Uniformes y EPP,10,23,5
11480,2024-10-23,PUEBLA CAPU,MOTOCICLETA DE SUCURSAL TEMPORAL,Reposición de uniforme y epp,179667,Uniformes y EPP,10,23,5
5945,2024-10-23,DURANGO,MOTOCICLISTA DE SUCURSAL,Acceso a plataforma,0,Universidad Apymsa ,10,23,6
4073,2024-10-24,TAPACHULA,ASESOR DE VENTAS EMPRESAS,Universidad Apymsa ,0,Universidad Apymsa ,10,24,6
5945,2024-10-24,DURANGO,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,0,Administración de personal ,10,24,1
11478,2024-10-24,COLONIA JALISCO,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,24,2
9101,2024-10-24,COLIMA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,179674,Uniformes y EPP,10,24,5
10026,2024-10-24,ACAPULCO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,180097,Uniformes y EPP,10,24,5
10405,2024-10-24,TEHUACAN PUEBLA,ASESOR MOSTRADOR,Reposición de gafete,179972,Administración de personal ,10,24,1
10390,2024-10-24,APODACA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,24,5
12335,2024-10-24,TEHUACAN PUEBLA,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Nómina,0,Administración de personal ,10,24,1
11478,2024-10-24,COLONIA JALISCO,ASESOR MOSTRADOR,Reposición de tarjeta nómina,179877,Administración de personal ,10,24,1
11616,2024-10-24,VILLAHERMOSA PERIFERICO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Cuenta workplace,179882,Administración de personal ,10,24,1
3743,2024-10-24,TORREON,ASESOR DE VENTAS REFACCIONARIAS,Activación de examen,0,Universidad Apymsa ,10,24,6
9396,2024-10-24,COLIMA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,180098,Uniformes y EPP,10,24,5
11841,2024-10-24,MEXICALI COLEGIO MILITAR,AYUDANTE MULTIFUNCIONAL,Solicitar beneficio,0,Compensaciones y Beneficios ,10,24,2
7324,2024-10-24,VALLEJO,ASESOR DE VENTAS REFACCIONARIAS,Nómina,0,Administración de personal ,10,24,1
11429,2024-10-24,ADOLF HORN,GERENTE UNIDAD DE NEGOCIO,Hablar con ch,0,Administración de personal ,10,24,1
5073,2024-10-24,FRESNILLO,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,24,5
12037,2024-10-24,XALAPA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,24,2
4457,2024-10-24,CUERNAVACA,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,24,5
11837,2024-10-24,ZACATECAS GUADALUPE,ASESOR DE MOSTRADOR TEMPORAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,24,2
10177,2024-10-24,DURANGO,CHOFER SUCURSAL,Nómina,0,Administración de personal ,10,24,1
11951,2024-10-24,SAN LUIS,AYUDANTE MULTIFUNCIONAL TEMPORAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,24,2
9612,2024-10-24,CUERNAVACA,CHOFER SUCURSAL,Reposición de uniforme y epp,180096,Administración de personal ,10,24,1
11600,2024-10-24,OPERACIONES RETAIL,GERENTE REGIONAL UNIDAD DE NEGOCIO,Nómina,0,Administración de personal ,10,24,1
11770,2024-10-25,SAN LUIS PEDRO MORENO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Duda sobre bono,0,Administración de personal ,10,25,1
2430,2024-10-25,CELAYA,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,25,5
10428,2024-10-25,TUXTLA GUTIERREZ,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,180173,Uniformes y EPP,10,25,5
11510,2024-10-25,BELISARIO DOMINGUEZ,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,25,2
10954,2024-10-25,TULANCINGO,ASESOR DE MOSTRADOR TEMPORAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,25,2
12348,2024-10-25,LEON ALDAMA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Administración de personal ,10,25,1
11565,2024-10-25,SAN LUIS RIO COLORADO (SONORA),ASESOR DE MOSTRADOR TEMPORAL,Nómina,0,Compensaciones y Beneficios ,10,25,2
7483,2024-10-25,SAN LUIS PEDRO MORENO,GERENTE UNIDAD DE NEGOCIO,Hablar con ch,0,Administración de personal ,10,25,1
6838,2024-10-25,MINATITLAN,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,10,25,5
10924,2024-10-25,ECATEPEC,ASESOR MOSTRADOR,Cuenta workplace,180279,Administración de personal ,10,25,1
12192,2024-10-25,TIJUANA CENTRO,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,25,2
6895,2024-10-25,MATAMOROS,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,10,25,1
9541,2024-10-25,PACHUCA,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,25,2
11474,2024-10-25,LEON ALDAMA,AYUDANTE MULTIFUNCIONAL,Nómina,0,Administración de personal ,10,25,1
7412,2024-10-25,CD JUAREZ LA RAZA,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,25,2
10500,2024-10-28,CD JUAREZ TORRES,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,180589,Uniformes y EPP,10,28,5
4675,2024-10-28,BELISARIO DOMINGUEZ,ASESOR DE VENTAS REFACCIONARIAS,Universidad Apymsa ,0,Universidad Apymsa ,10,28,6
12544,2024-10-28,CEDIS,AUXILIAR DE EMBARQUES,Hablar con ch,0,Administración de personal ,10,28,1
12529,2024-10-28,CONTACT CENTER,EJECUTIVO TELEMARKETING TALLERES,Hablar con ch,0,Administración de personal ,10,28,1
2254,2024-10-28,PUEBLA BUGAMBILIAS,ASESOR DE VENTAS REFACCIONARIAS,Universidad Apymsa ,0,Universidad Apymsa ,10,28,6
10246,2024-10-28,CANCUN PORTILLO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de tarjeta vales,180568,Administración de personal ,10,28,1
9842,2024-10-28,PELICANO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
614,2024-10-28,TEPATITLAN,ASESOR DE VENTAS REFACCIONARIAS,Universidad Apymsa ,0,Universidad Apymsa ,10,28,6
10791,2024-10-28,VALLEJO,EJECUTIVO DE LOGISTICA,Duda ticket beneficio,0,Compensaciones y Beneficios ,10,28,2
9326,2024-10-28,CHIHUAHUA TECNOLOGICO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,180617,Uniformes y EPP,10,28,5
7324,2024-10-28,VALLEJO,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
11565,2024-10-28,SAN LUIS RIO COLORADO (SONORA),ASESOR DE MOSTRADOR TEMPORAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,28,2
7768,2024-10-28,MAZATLAN,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,181134,Uniformes y EPP,10,28,5
5309,2024-10-28,VILLAHERMOSA UNIVERSIDAD,PROMOTOR DE VENTAS,Hablar con ch,0,Administración de personal ,10,28,1
6287,2024-10-28,MERIDA ORIENTE,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
3354,2024-10-28,MERIDA MEXICO,GERENTE REGIONAL REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
2928,2024-10-28,OAXACA,GERENTE REGIONAL REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
2928,2024-10-28,OAXACA,GERENTE REGIONAL REFACCIONARIAS,Reposición de gafete,181244,Administración de personal ,10,28,1
9396,2024-10-28,COLIMA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
11136,2024-10-28,MEXICALI COLEGIO MILITAR,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
7409,2024-10-28,VALLEJO,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,10,28,1
2063,2024-10-28,OAXACA,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,28,5
11458,2024-10-29,TEPIC,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,29,2
11299,2024-10-29,CHIHUAHUA CANAL COLON,CHOFER SUCURSAL,Reposición de uniforme y epp,181239,Uniformes y EPP,10,29,5
12559,2024-10-29,COLIMA,GERENTE UNIDAD DE NEGOCIO,Hablar con ch,0,Otros,10,29,7
9126,2024-10-29,QUERETARO LUIS PASTEUR,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,181238,Uniformes y EPP,10,29,5
12489,2024-10-29,SALTILLO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
8002,2024-10-29,MORELIA MADERO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de tarjeta nómina,181140,Administración de personal ,10,29,1
12007,2024-10-29,DURANGO,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,10,29,1
9545,2024-10-29,TOLUCA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
11771,2024-10-29,FRESNILLO,GERENTE UNIDAD DE NEGOCIO,Acceso a Power BI,0,Universidad Apymsa ,10,29,6
12170,2024-10-29,CHIHUAHUA CUAUHTEMOC,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
11584,2024-10-29,CORDOBA,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
4166,2024-10-29,MORELIA LIBRAMIENTO,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
9537,2024-10-29,QUERETARO AMERICAS,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,29,2
6860,2024-10-29,COLON,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
6287,2024-10-29,MERIDA ORIENTE,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,10,29,5
10174,2024-10-29,MONCLOVA,COORDINADOR DE MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,10,29,2
